collaborative,duration_ms,modified_at,name,num_albums,num_artists,num_edits,num_followers,num_tracks,pid
false,31406167,1494979200,February,118,105,35,1,142,2479
false,6479394,1453680000,Jams,27,27,26,2,28,2480
false,8980341,1507161600,Old School Hip Hop,25,19,11,1,34,2481
false,5963586,1460419200,Hits,23,19,10,1,27,2482
false,2941335,1507593600,Joanna,14,14,10,1,14,2483
false,2339536,1491350400,Dance 1,8,7,2,1,9,2484
false,25935238,1506556800,Partayyyy,95,80,73,2,114,2485
false,10575366,1482192000,Mash up,43,31,5,1,45,2486
false,13120330,1500681600,disney,36,55,7,1,66,2487
false,54227682,1459814400,Reggae Vibes,139,98,3,6,229,2488
false,11977857,1461196800,Beast Mode,46,42,15,1,54,2489
false,7677696,1502841600,Country,30,23,20,1,33,2490
false,32521631,1508198400,Korean OST,106,108,64,2,147,2491
false,26729499,1509321600,Country,81,37,15,2,123,2492
false,8498033,1508371200,it's lit,29,20,16,1,34,2493
false,9380622,1505001600,Latino,39,27,20,1,43,2494
false,9999991,1414454400,October,33,32,18,1,45,2495
false,19414293,1495324800,sleep,38,22,21,1,65,2496
false,4608425,1420329600,music,16,16,2,1,21,2497
false,51261265,1439337600,Cool Down,170,124,45,3,222,2498
false,10905219,1476057600,beach day,45,33,5,1,49,2499
false,56282170,1497484800,music i like,179,109,15,1,247,2500
false,4371220,1509062400,Dreams,16,14,10,1,18,2501
false,39009769,1509062400,Country playlist,93,52,28,2,186,2502
false,34037381,1468800000,SUNDAY,50,42,26,1,136,2503
false,10607937,1483488000,workout2,32,16,11,1,46,2504
false,40697468,1464134400,country,18,13,3,2,198,2505
false,15039219,1480550400,lost in translation,65,61,32,3,70,2506
false,7641097,1422057600,Emotions,13,5,4,1,24,2507
false,3833682,1473379200,oldies,16,14,11,1,20,2508
false,9496903,1506470400,idk,44,38,16,1,45,2509
false,1337146,1498521600,Old School,5,5,3,1,5,2510
false,14920733,1451692800,oldies,57,52,2,1,64,2511
false,11809453,1453161600,Classic rock,40,32,6,1,42,2512
false,19033007,1370649600,Gaming,52,32,7,2,83,2513
false,4826777,1441238400,Eurodance,19,18,3,4,22,2514
false,8014736,1496966400,lit,30,23,11,1,34,2515
false,39351195,1508457600,Disco,60,37,39,2,123,2516
false,11486648,1509408000,Cardio,50,48,27,1,52,2517
false,8963835,1424995200,Just Give Me A Reason,30,23,23,2,42,2518
false,23812912,1440028800,Stand Up,11,9,7,1,93,2519
false,7067060,1504828800,Happy Happy Joy Joy,28,25,10,1,31,2520
false,12475392,1503360000,latino,46,36,9,1,57,2521
false,39492295,1476835200,asdfghjkl,93,68,20,3,172,2522
false,5368018,1439856000,Boat Music,23,22,4,2,26,2523
false,4441533,1458345600,Gaming,17,13,11,1,19,2524
false,16045533,1498435200,holy,48,36,5,2,58,2525
false,3888230,1404864000,Wander,14,14,6,1,15,2526
false,10683546,1493251200,country,33,26,18,1,48,2527
false,4058120,1411084800,Guilty Pleasure,18,18,3,1,18,2528
false,14661129,1508630400,House,37,32,11,2,47,2529
false,13943008,1484870400,emmy,66,61,11,1,66,2530
false,17078778,1473638400,ALT ROCK,49,38,3,1,71,2531
false,2890729,1451692800,MB,13,13,2,1,13,2532
true,5147845,1473120000,Mood Music,15,11,14,1,21,2533
false,48730824,1488412800,Vibes,116,91,107,1,215,2534
false,23982364,1491523200,Feel Good,94,85,59,1,102,2535
false,39149732,1468022400,Good times,91,45,68,1,151,2536
false,13787550,1429747200,Drive,53,47,17,1,55,2537
false,24420355,1450915200,2015 Top Tracks,76,63,2,1,100,2538
false,8545431,1508198400,leonard cohen,23,13,16,2,30,2539
false,43900834,1467590400,Hood,39,24,21,4,206,2540
false,30594427,1487289600,New,106,75,40,1,130,2541
false,44387903,1508803200,Christian Playlist,129,83,65,2,191,2542
false,6586551,1447977600,Country,22,18,8,1,30,2543
false,4956687,1503100800,Workout,21,19,4,1,22,2544
false,35113876,1509408000,old school,112,69,9,2,143,2545
false,5539322,1471046400,Noosa Tastiest Playlist,27,27,2,1,27,2546
false,17817139,1506729600,tb,75,59,10,2,78,2547
false,1609273,1389484800,uhhhh,7,7,5,1,7,2548
false,5364244,1473033600,summer2k16,20,19,10,1,21,2549
false,13182569,1508716800,Country,45,40,37,1,69,2550
false,16433031,1473552000,PARTAYY,58,43,15,1,69,2551
false,36767169,1477699200,over and over,119,92,55,2,167,2552
false,27190309,1494547200,happy,121,111,29,1,126,2553
false,12683177,1449792000,Christmas <3,34,24,4,1,72,2554
false,2316919,1504569600,new,11,9,3,1,12,2555
false,33562876,1474156800,Worth It,56,18,16,2,144,2556
false,20658531,1503014400,beats,91,77,40,1,95,2557
false,16308964,1509494400,Leah,59,54,40,1,67,2558
false,23883671,1509321600,Chill/Feels,86,65,16,2,106,2559
false,4614574,1481328000,Christmas Music,17,17,5,1,20,2560
false,49452977,1468886400,Vibes.,109,51,50,1,208,2561
false,36922803,1437955200,Real Hip Hop,130,107,60,2,152,2562
false,3135028,1431561600,chill,13,13,2,2,14,2563
false,5514427,1463788800,shower,24,24,9,1,26,2564
false,7289602,1498089600,throwback jams,31,26,2,1,33,2565
false,5341940,1503273600,99%,19,17,11,1,20,2566
false,5110481,1503014400,summer,21,20,10,2,23,2567
false,7742408,1431648000,GOO,28,21,3,1,31,2568
false,7453590,1431820800,Sad songs,28,21,11,1,31,2569
false,12751678,1498089600,Pool Party,47,27,5,1,57,2570
false,15917533,1505865600,pump it up,67,55,22,2,71,2571
false,12215543,1498867200,Once Upon A Time,42,29,9,1,53,2572
false,8589783,1509494400,john mayer,25,15,12,1,37,2573
false,4885053,1398988800,#boostyourrun,22,20,2,1,22,2574
false,36189315,1443139200,Bachelor Party!!!,125,95,3,1,148,2575
false,3020804,1487808000,Cumbia,14,7,6,1,14,2576
false,6680990,1506470400,Beats,26,16,8,1,30,2577
false,3903343,1423008000,Just for you,15,13,4,1,15,2578
false,2117638,1492041600,Relax music,8,8,3,1,8,2579
false,11183810,1502841600,Chill music,36,27,19,1,46,2580
false,16953330,1483056000,Freestyle,35,23,11,1,62,2581
false,4843692,1453075200,Reggae,15,13,10,2,19,2582
false,8937486,1501718400,Chill Times,33,28,12,2,37,2583
false,15474976,1508976000,Turn Up,52,39,10,1,68,2584
false,27747384,1509321600,KPop,75,33,83,2,127,2585
false,14992445,1455926400,party,57,51,5,1,65,2586
false,9077349,1497657600,yuh,33,26,5,1,39,2587
false,19758324,1383264000,Halloween,87,86,2,1,91,2588
false,40105640,1508716800,Flames,102,71,65,1,174,2589
false,4971113,1450656000,Indie love,16,10,10,1,23,2590
false,7949428,1507248000,PURO ROCK...,27,17,14,1,33,2591
false,36847727,1507593600,mel,72,26,7,1,159,2592
false,9308369,1475452800,September 16,40,39,13,1,41,2593
false,1044168,1464652800,mine,5,5,3,1,5,2594
false,4154577,1489881600,march 17,20,20,8,2,21,2595
false,10853894,1474416000,wedding,39,28,4,1,47,2596
false,15858168,1506988800,rap,60,51,8,1,69,2597
false,6600491,1448409600,Too Close,26,19,4,2,29,2598
false,13853372,1398816000,Music Midtown,27,7,3,1,60,2599
false,61427246,1503878400,Rock/Metal,128,46,51,1,209,2600
false,11746506,1493510400,Summer Country,44,26,12,3,55,2601
false,6176576,1492992000,Singing songs,26,18,9,1,28,2602
false,19779654,1508284800,fall vibes,68,55,5,1,89,2603
false,36631598,1436400000,80's Baby,113,85,16,1,146,2604
false,19348845,1435276800,Rap 2.0,50,36,19,2,78,2605
false,15319866,1470873600,inspiration,52,46,3,1,65,2606
false,8066755,1508976000,run,35,27,24,2,35,2607
false,4693883,1486080000,K-Pop,20,16,10,1,22,2608
false,8896206,1467331200,oldies,37,30,4,1,38,2609
false,4472220,1491264000,mood,17,14,7,1,17,2610
false,15527212,1431388800,OBSESSION.,51,47,7,2,63,2611
false,16035800,1489536000,tb,61,51,7,1,68,2612
false,7593278,1407542400,60's,34,25,5,1,38,2613
false,51861680,1508025600,workout,168,99,95,1,220,2614
false,6767462,1507939200,Sleep,14,8,8,1,28,2615
false,11630901,1504915200,Pop,9,3,3,1,54,2616
false,9349185,1508889600,my music,28,22,4,1,35,2617
false,5045741,1484697600,shower songs,21,20,5,1,21,2618
false,14455424,1509148800,Island music,48,38,30,15,61,2619
false,2997701,1501545600,Pleasure,11,11,5,1,11,2620
false,18430371,1507161600,Kids,74,65,46,1,80,2621
false,8318690,1501804800,Chill,37,34,32,1,40,2622
false,1372532,1466467200,Let's Get Lost,6,6,6,1,6,2623
false,32582568,1457654400,Kuntry,90,53,17,1,146,2624
false,15986635,1476403200,Country,51,23,5,1,76,2625
false,10580355,1485302400,christian,18,9,10,1,34,2626
false,39906066,1509148800,The Playlist,126,85,36,2,162,2627
false,8694537,1507852800,Tori,33,26,14,1,34,2628
false,20948875,1462492800,Classic Rock,61,37,13,1,76,2629
false,25776488,1508371200,chill trap,74,53,15,1,110,2630
false,9032177,1423612800,Yoga,10,9,7,2,27,2631
false,6386888,1503273600,acoustic,28,25,17,1,29,2632
false,4146183,1499904000,HIGH SCHOOL MUSICAL,4,6,3,1,19,2633
false,30366533,1509148800,old skool,116,75,46,1,128,2634
false,2315180,1435449600,fun,10,9,2,1,10,2635
false,9428672,1491696000,workout,41,37,24,1,44,2636
false,10351652,1465516800,Stuff,28,18,3,1,36,2637
false,11240760,1368403200,Painting,48,47,8,3,50,2638
false,23215325,1504656000,Run for your life!,92,78,50,1,100,2639
false,8432864,1503273600,eclipse,35,36,3,1,36,2640
false,64848361,1452816000,Turn up,203,131,95,2,236,2641
false,14330952,1402185600,Rainy Days,39,19,18,1,64,2642
false,12356604,1465084800,Throwback Hits,48,47,10,1,52,2643
false,7886236,1480636800,christmas time,22,17,16,1,40,2644
false,11406518,1373241600,RENT,2,11,2,1,56,2645
false,11678140,1502841600,🤙🏼🤙🏼🤙🏼,41,31,3,1,50,2646
false,6624245,1466380800,goodies,25,24,12,1,26,2647
false,5124096,1499472000,YOU,23,21,9,1,25,2648
false,21449692,1486080000,90s Rock,57,41,9,1,82,2649
false,12397116,1509321600,oldies,43,28,2,1,50,2650
false,14162570,1507766400,New Music,57,54,31,2,61,2651
false,11381918,1496793600,favorite,42,35,38,1,49,2652
false,7505027,1376697600,Marlene,27,24,3,1,35,2653
false,19289847,1506470400,Bedroom jams,67,42,18,1,83,2654
false,7563964,1502323200,AUTUMN,32,32,23,1,34,2655
false,1908275,1475798400,quinn,3,3,4,1,9,2656
false,3304582,1371254400,Summer,12,12,4,1,13,2657
false,4125011,1467244800,sex,16,13,4,2,18,2658
false,15735678,1433980800,classic chill,47,41,8,2,52,2659
false,18999113,1498780800,good stuff,72,57,33,6,84,2660
false,12096291,1476748800,The stuff,46,36,23,1,54,2661
false,6011224,1455494400,Wiz Khalifa,9,6,5,1,24,2662
false,20420975,1506384000,Just Listen,62,51,19,2,80,2663
false,13943483,1477526400,Real Music,59,53,39,1,65,2664
false,14019344,1495065600,Mum,54,47,5,1,64,2665
false,10977235,1445558400,halloween,27,26,9,1,36,2666
false,5488265,1373241600,workout,18,16,9,1,22,2667
false,5924120,1441584000,Work,27,27,4,1,27,2668
true,16330489,1498262400,May 2017,73,69,16,1,80,2669
false,11939135,1508803200,throwback,44,33,15,1,53,2670
false,4349146,1463961600,Good Oldies,21,13,2,1,21,2671
false,15075676,1485216000,90s,51,42,7,1,64,2672
false,6767634,1508803200,Sick Beats,30,25,19,1,32,2673
false,4772106,1466899200,musical theatre,10,17,4,1,19,2674
false,22193994,1503532800,dat new new,83,75,13,1,96,2675
false,26046295,1484352000,Popular Songs,100,72,60,3,120,2676
false,16243231,1455667200,Summer 2015,46,30,6,1,74,2677
false,43954791,1503792000,Travel Tunes,172,140,7,1,195,2678
false,24639416,1486944000,On the Road,87,69,4,1,100,2679
false,8366511,1505174400,All Songs,28,18,5,1,38,2680
false,6881215,1505088000,HALLOWEEN,30,30,3,1,31,2681
false,5609169,1507852800,feels,23,22,16,1,25,2682
true,11958607,1486771200,❤️,50,50,36,2,50,2683
false,8902764,1462060800,hip hop,33,27,22,1,36,2684
false,5066120,1489622400,sand,20,16,9,1,26,2685
false,49296337,1504915200,on the road,175,138,28,1,211,2686
false,13733707,1442966400,2015,55,52,29,1,60,2687
false,5589567,1507939200,Kelly,26,25,2,1,26,2688
false,2618781,1508976000,Hip-Hop,13,11,3,1,13,2689
false,1399451,1370995200,Love,6,6,5,1,7,2690
false,16647088,1503187200,graduation,62,53,22,1,76,2691
false,7629272,1504828800,olivia,32,30,5,1,35,2692
false,7147672,1464048000,Mellow,14,7,3,1,26,2693
false,3245653,1459814400,Movies,11,11,3,1,14,2694
false,4492215,1480550400,workout,17,17,3,1,18,2695
false,23375997,1508457600,Gym Songs,85,70,29,1,96,2696
false,47340417,1493078400,California,190,154,24,1,221,2697
false,7938448,1485820800,January 2017,33,33,26,1,33,2698
false,9937710,1509408000,Hiphop,42,37,39,4,44,2699
false,36533303,1505001600,Rock,97,56,20,1,132,2700
false,7465442,1501113600,Electronic,22,19,4,1,23,2701
false,2433457,1502668800,Starlight,12,12,5,1,12,2702
false,6253875,1484956800,Real Chill,23,19,15,1,30,2703
false,14877127,1509408000,Classics,56,45,35,1,59,2704
false,5212089,1497139200,litty,22,20,13,3,24,2705
false,12100585,1496448000,the goods,51,49,16,1,53,2706
false,13716539,1497312000,Lady Gaga,10,4,8,1,62,2707
false,25494895,1506988800,pancho,103,69,28,1,133,2708
false,7254705,1472342400,Ok,19,16,2,2,31,2709
false,1784807,1418688000,Sweet,7,7,2,1,7,2710
false,4646210,1483920000,lit list,15,14,2,1,18,2711
false,4594709,1474329600,september 16,17,15,4,2,20,2712
false,28765600,1461024000,Rap ��,94,68,55,3,127,2713
false,923879,1391212800,Patriotic,5,5,2,1,5,2714
false,22488279,1509321600,Rock,71,41,32,1,85,2715
false,35618188,1491523200,Classic Rock,102,57,31,1,132,2716
false,3331395,1392940800,Country lovin',11,11,4,1,15,2717
false,4967699,1404172800,work out,22,22,10,2,22,2718
false,13064725,1508112000,hangout,43,35,2,1,56,2719
false,4181471,1503705600,Brutal,18,16,14,1,18,2720
false,7928319,1507248000,baddie,36,32,23,2,37,2721
false,2972462,1490832000,princess,10,13,2,1,17,2722
true,7313818,1456272000,Relax,26,23,21,1,28,2723
false,19120349,1485129600,baby baby,56,46,37,3,79,2724
false,4491687,1496361600,beach vibes,19,16,14,1,21,2725
false,3000952,1398902400,"Because,",14,14,2,1,14,2726
false,7354040,1458950400,Dad's playlist,27,25,3,1,30,2727
false,44070998,1509408000,Addicted,173,124,128,1,194,2728
false,4289882,1499472000,sad,11,7,4,1,20,2729
false,10007280,1458864000,Merica,37,29,5,1,40,2730
false,7648123,1506297600,pump up,33,27,4,4,35,2731
false,15153337,1447200000,90s Country,55,34,5,1,72,2732
false,10749706,1507766400,Country,40,26,23,1,52,2733
false,37266300,1443398400,90's mix,116,95,8,1,144,2734
false,13472231,1493942400,vale,39,27,12,5,50,2735
false,2981713,1498953600,bliss,12,8,3,1,13,2736
false,6162437,1490313600,Ceremony,24,22,12,1,25,2737
false,31915969,1507680000,Country music,81,36,33,1,139,2738
false,13260195,1509062400,Christian Jams,32,20,15,1,59,2739
false,5972677,1467590400,Rock,21,15,14,2,26,2740
false,4577981,1507420800,slow dance,19,18,2,1,20,2741
false,24519214,1450051200,edm,81,60,11,1,99,2742
false,15048155,1457481600,Touch,68,66,3,1,68,2743
false,20650128,1509235200,Adoracion,45,32,26,1,57,2744
false,2832651,1484006400,violin,8,5,7,1,11,2745
false,5433855,1390521600,Daft Punk - Random Access Memories,3,3,4,1,16,2746
false,8692460,1459036800,Car Playlist,29,17,13,1,38,2747
false,16643609,1497830400,Alma,62,20,7,1,86,2748
false,18271272,1462838400,Freshman,66,52,27,1,80,2749
false,9228758,1466985600,summer hits,41,40,13,2,43,2750
false,27725623,1424908800,Rancheras,65,19,11,1,136,2751
false,25506373,1370217600,Jazz,44,14,3,2,86,2752
false,2791158,1506643200,The Lion King,2,7,2,1,12,2753
false,15409841,1509148800,Chillax,60,54,38,1,72,2754
false,13701065,1509408000,Country rock,54,27,27,1,67,2755
false,17822738,1374710400,Hi,64,54,56,3,73,2756
false,3496091,1507680000,for you,14,14,9,1,15,2757
false,19866520,1462924800,desi,45,48,13,1,67,2758
false,23977959,1443916800,workout,96,82,50,2,106,2759
false,8548910,1509408000,LOVE,28,16,4,1,35,2760
false,5439522,1480377600,Christmas Music!!,29,29,5,1,31,2761
false,13298385,1506988800,Pumped,50,38,36,2,57,2762
false,32030857,1508716800,Reggae,59,33,14,1,129,2763
false,28150235,1474848000,SynthWave,30,18,10,1,106,2764
false,8850547,1508198400,Rap,22,14,9,1,36,2765
false,26507490,1495152000,LDN,100,77,33,1,116,2766
false,3298827,1450915200,Hop,14,12,8,1,14,2767
false,5457749,1491868800,fire,20,17,8,2,23,2768
false,7917571,1430870400,Party,29,22,23,1,33,2769
false,1730132,1484956800,2017,8,8,2,1,8,2770
false,37553969,1505347200,Spring 2017,166,165,7,2,172,2771
false,40193914,1501459200,Alternative,128,101,47,1,169,2772
false,20172462,1508630400,banda,71,25,21,2,107,2773
false,12503162,1499904000,rappp,48,42,26,1,58,2774
false,18972819,1499904000,space out,66,59,31,2,71,2775
false,3894774,1486512000,feels,15,12,5,1,17,2776
false,39862214,1496448000,panda,16,10,5,2,224,2777
false,3382104,1508371200,Dubstep,12,10,5,1,15,2778
false,7149598,1489622400,Praise him,23,21,10,1,26,2779
false,13771219,1494979200,Devin,46,34,28,1,62,2780
false,2723960,1468108800,july!,8,6,2,2,10,2781
false,24627888,1485561600,Classic Rock,82,53,24,1,88,2782
false,31273283,1475193600,Gameday,103,76,22,2,117,2783
true,21798108,1497484800,Portland,84,84,37,1,84,2784
false,2633996,1463184000,Driving,12,12,5,1,12,2785
false,42663371,1462838400,2015 Summer,171,150,42,2,187,2786
false,5986373,1421280000,Jams,24,21,12,1,26,2787
false,20579572,1414627200,workout,77,62,21,1,92,2788
false,13239269,1505692800,Bruno Mars – Unorthodox Jukebox,34,28,14,1,60,2789
false,3304528,1508457600,Party,15,15,11,1,16,2790
false,9972831,1433980800,Summer,31,22,13,1,45,2791
false,34747635,1509062400,Chill out,144,103,86,10,158,2792
false,16274411,1508803200,DANCE,61,52,20,1,69,2793
false,2486462,1485648000,MEME,10,9,3,1,11,2794
false,9870882,1451433600,Slow Jamz,29,15,6,1,37,2795
false,5309570,1509148800,Recents,26,24,19,2,26,2796
false,17680988,1496361600,September,55,35,10,1,67,2797
false,6112877,1360800000,winter 2013,23,23,17,1,24,2798
false,10811498,1495929600,Slow,41,39,24,2,45,2799
false,1514274,1494201600,Lit��,8,4,2,2,8,2800
false,7761019,1499644800,The get down,27,24,2,1,27,2801
false,16980248,1470873600,Summer,43,38,7,2,76,2802
false,19898865,1509062400,All time favorite,74,61,30,1,85,2803
true,40184605,1505088000,HipHop,124,76,110,4,166,2804
false,44032835,1507680000,JOY,171,137,88,1,195,2805
false,3742476,1425859200,Fifty Shades Of Grey (Original Motion Picture Soundtrack),10,13,2,1,16,2806
false,19490219,1509235200,bops,69,49,34,1,92,2807
false,16092853,1452384000,HS,43,25,3,1,74,2808
false,7824670,1498435200,RHCP,9,3,2,1,31,2809
false,8843240,1509494400,MGK,34,27,26,1,40,2810
false,5906028,1370217600,to learn,18,15,13,1,22,2811
false,10358295,1489190400,Alternative,44,43,20,1,48,2812
false,17687929,1464220800,Feel Good,70,64,22,1,71,2813
false,35458062,1508716800,Office Music,105,69,17,1,146,2814
false,48478554,1428537600,Coachella 2015,119,51,10,2,195,2815
false,29517277,1455753600,80's Pop,105,91,11,1,115,2816
false,11731268,1402704000,bangers,41,32,7,1,49,2817
false,9670760,1478044800,worship music,16,9,7,2,26,2818
false,13400510,1440979200,Rock,35,21,9,1,53,2819
false,9434145,1476230400,car playlist,28,22,13,2,45,2820
false,4879982,1509408000,Morning Vibes,21,14,6,1,23,2821
false,7602370,1500249600,IDK,33,17,5,1,39,2822
false,3985833,1498348800,lacrosse,14,13,5,1,15,2823
false,6631379,1508716800,chill,21,19,14,1,29,2824
false,30809687,1482364800,EDM,132,113,47,2,141,2825
false,6170135,1503964800,workout,17,9,9,2,26,2826
false,7974361,1509235200,luis,34,25,16,1,36,2827
false,34700424,1502668800,Chill,91,62,64,1,125,2828
false,2735761,1507334400,Morning Playlist,11,7,4,1,13,2829
false,22921782,1509062400,2017,74,64,63,1,99,2830
false,12124621,1471305600,summer 2016,47,45,21,1,51,2831
false,42521299,1508976000,rock,108,69,44,1,187,2832
false,27885222,1485907200,Summer Vibes,115,102,23,1,129,2833
false,18762573,1454112000,in progress,73,55,4,1,80,2834
false,4660308,1484179200,emotions,18,18,9,1,19,2835
false,9808584,1479427200,throwbacks,39,29,5,1,42,2836
false,7131748,1492646400,Disney,16,32,2,1,40,2837
false,41186565,1509148800,Country,109,56,78,1,195,2838
false,2312311,1507939200,listen,9,6,9,1,11,2839
false,4776606,1451088000,DOS,23,20,3,1,23,2840
false,27433061,1508457600,Oldies,128,97,18,1,132,2841
false,9365722,1435881600,HEAT,37,37,11,1,40,2842
false,22359709,1451952000,Countdown,71,32,7,1,93,2843
false,6469768,1437177600,New 2015,25,25,5,1,29,2844
false,9267438,1500163200,disco,33,29,8,1,37,2845
false,6999163,1490572800,better,29,27,2,1,29,2846
false,4815964,1465776000,Driving,22,19,3,1,24,2847
false,11598077,1423180800,Romantic,35,29,14,1,53,2848
false,19767150,1418256000,Shower jams,80,75,51,1,91,2849
false,12138512,1491696000,Running,42,35,20,1,51,2850
false,1034228,1494892800,Gaming Songs,5,5,4,1,5,2851
false,13378942,1407024000,Sexy Time,48,40,13,1,53,2852
false,2973199,1446163200,sleep,8,7,4,1,13,2853
false,9377296,1498867200,Amaranthe,31,18,9,1,40,2854
false,1676448,1467676800,boop,7,7,2,1,7,2855
false,25039070,1483056000,Mood Music,93,75,7,2,105,2856
false,6787855,1505865600,walking,17,15,2,1,27,2857
false,17476494,1506124800,Party Bus,66,54,3,1,77,2858
false,39487994,1502755200,2015,124,107,7,1,167,2859
false,6226766,1488758400,Smells Like Teen Spirit,17,12,2,1,25,2860
false,4684849,1507075200,Chill Vibes,20,20,8,1,20,2861
false,18308701,1508544000,my favorites,74,63,52,1,84,2862
false,12026957,1494028800,Oldschool,32,28,2,1,48,2863
false,21195473,1461628800,MIO,77,69,27,1,85,2864
false,11235666,1509062400,????,32,22,18,1,44,2865
false,4055951,1493942400,Shower tunes,14,12,8,1,18,2866
false,3242182,1462406400,Lit🔥,15,14,7,1,15,2867
false,2423216,1508457600,time capsule,11,8,4,1,11,2868
false,15920060,1482192000,XMAS,63,53,8,2,82,2869
false,10370283,1499558400,unwind,42,37,9,1,46,2870
false,4656472,1445731200,mix,18,18,2,1,18,2871
false,11263175,1507939200,smiles :))),45,43,28,1,51,2872
false,14741674,1495324800,Misc.,58,46,18,1,67,2873
false,16291901,1507334400,Becca,56,39,10,1,62,2874
false,8984221,1484611200,Chinese,29,20,16,1,35,2875
false,14756709,1502928000,country,63,44,7,1,71,2876
false,9506713,1371859200,Mac Miller,13,4,4,1,48,2877
false,17618514,1420761600,80's,50,42,8,1,71,2878
false,7939602,1464307200,R&B,24,16,18,1,29,2879
false,22564850,1506556800,Chill Pills,62,59,56,1,75,2880
false,18246519,1465084800,Cruising,65,60,19,1,75,2881
false,5934919,1509235200,classics,28,21,7,1,32,2882
false,15928975,1508889600,Deja Vu,33,19,34,3,65,2883
false,9552743,1509408000,November 17,39,29,7,1,45,2884
false,5640645,1482796800,oldies but goodies,19,18,2,1,20,2885
false,26190354,1508976000,New Mix,73,38,33,1,124,2886
false,23746070,1507507200,lit,91,63,36,1,112,2887
false,6893236,1509062400,the feels,29,23,4,1,30,2888
false,13270938,1494806400,Thursdays,55,48,4,2,58,2889
false,31479877,1495843200,spring cleaning,113,87,65,4,138,2890
false,1596461,1509062400,Lituation,7,7,6,2,7,2891
false,10612290,1507852800,r&b,32,26,19,1,44,2892
false,25549897,1484006400,Andrew McMahon,16,4,7,1,110,2893
false,8295771,1504828800,2017,38,31,15,2,38,2894
false,11836432,1509408000,Workout,49,39,33,1,55,2895
false,32995220,1508630400,Driving,131,109,10,1,145,2896
false,29139284,1506729600,Workout,96,60,15,1,121,2897
false,8767092,1509408000,issa playlist,35,31,14,1,39,2898
false,17093644,1491955200,Throwback,63,44,6,1,79,2899
true,3746675,1429142400,Songs to learn,15,14,12,2,15,2900
false,19720526,1479686400,plane,58,47,2,1,88,2901
false,8506875,1489363200,My Music 2,25,20,8,1,36,2902
false,1483815,1498867200,sleepy time,4,3,2,1,8,2903
false,5793725,1503619200,trance,23,22,13,1,23,2904
false,26102233,1392249600,country,80,49,52,1,115,2905
false,12167884,1508976000,Rock n roll,43,32,8,1,48,2906
false,14361647,1500595200,Rainy Day,51,42,28,3,57,2907
false,36348836,1508716800,chill,123,81,90,2,166,2908
false,18077971,1502064000,New Hip Hop,64,47,34,1,78,2909
false,20968346,1404691200,Love Music,82,55,4,1,96,2910
false,2649555,1509148800,new sounds,11,10,7,2,11,2911
false,24989348,1508716800,Sunday Mornings,103,87,37,2,108,2912
false,39142164,1492214400,mashup,134,95,22,1,179,2913
false,6647152,1509062400,new,30,26,9,1,35,2914
false,1626299,1451347200,kygo,5,3,2,1,7,2915
false,5098351,1509321600,bruh,22,19,6,1,22,2916
false,13166351,1509321600,Golf,58,56,16,1,58,2917
false,30386625,1498608000,Throwback,90,59,22,3,126,2918
false,10323212,1502409600,Disney,28,51,4,1,55,2919
false,30655978,1463961600,Omg,16,14,5,2,125,2920
false,11102417,1485216000,Bluegrass,37,26,18,3,51,2921
false,4226848,1505520000,Country,12,10,5,1,18,2922
false,8286336,1484524800,Rock en Espanol,25,16,10,1,34,2923
false,13309645,1405987200,Christian Rap,12,5,6,1,57,2924
false,11067802,1450569600,fall 2015,32,25,13,1,52,2925
false,6368488,1457308800,Old school,17,16,7,1,21,2926
false,5310942,1509321600,chill,21,20,9,1,23,2927
false,5948106,1509062400,Fall 2017,22,17,5,4,29,2928
false,53741681,1509321600,Rap,140,77,94,1,226,2929
false,12239218,1506470400,supernatural,48,41,21,2,57,2930
false,24244187,1481155200,80s,87,60,4,1,94,2931
false,3576864,1505260800,The feels,16,15,13,1,16,2932
false,2008221,1450828800,mo,7,6,6,2,9,2933
false,28616312,1506988800,Country,81,38,71,1,131,2934
false,15852669,1470873600,The Very Best,47,38,24,2,62,2935
false,2217008,1483228800,relaxing,9,9,5,2,9,2936
false,2710318,1480032000,school,12,9,7,1,13,2937
false,19222791,1502496000,Slow jamz,48,37,20,1,64,2938
false,22930123,1502496000,house warming,92,77,40,1,99,2939
false,6738520,1506556800,GOOD MORNING,27,27,28,1,27,2940
false,29303958,1449878400,Chill Music,63,39,32,1,115,2941
false,2891463,1450656000,Grind,11,9,3,1,11,2942
false,8141910,1489017600,Set List,29,27,3,2,32,2943
false,6554381,1435881600,Jessica,25,13,7,1,29,2944
false,16121435,1506643200,Party?,59,52,5,1,69,2945
false,20404978,1507593600,Rap,78,53,51,1,89,2946
false,20359820,1508198400,School,54,32,4,2,79,2947
true,39729013,1504224000,DnB,114,71,59,8,138,2948
false,21079847,1509321600,Great songs,64,48,22,1,84,2949
false,22642008,1509062400,SILK,62,57,21,1,67,2950
false,19343182,1502928000,Regg,63,38,32,1,81,2951
false,8483539,1370563200,It's Time,30,25,18,1,37,2952
false,35800434,1501200000,Discover,163,158,100,1,167,2953
false,13327336,1442793600,New Year 2015,48,41,4,1,54,2954
false,18777749,1477353600,lovin',58,35,14,1,75,2955
false,3621548,1501459200,Circus,12,8,12,1,16,2956
false,11765108,1509321600,Now Playing,47,46,14,2699,50,2957
false,32310834,1436140800,2015,123,114,74,1,136,2958
