,collaborative,duration_ms,modified_at,name,num_albums,num_artists,num_edits,num_followers,num_tracks,pid
1347,False,6551213,1368921600,karaoke.,13,3,5,1,28,347
1348,False,44886478,1508284800,⚡️⚡️⚡️,119,76,17,1,202,348
1349,False,5286771,1501977600,Road,25,24,16,1,26,349
1350,False,19787271,1509494400,Latin Trap,70,40,5,1,83,350
1351,False,13840477,1471132800,Cali,54,49,30,1,59,351
1352,False,5482381,1467763200,frenchy,24,18,7,1,28,352
1353,False,5443704,1506556800,Thinking,16,10,17,3,23,353
1354,False,17231492,1484265600,Cruisin,57,45,5,1,64,354
1355,False,15592913,1509148800,throw backs,62,45,3,1,70,355
1356,False,7540174,1508803200,2017,25,23,3,1,38,356
1357,False,41285947,1509148800,boris,151,124,61,1,161,357
1358,False,16889187,1469577600,Meow,58,42,10,1,75,358
1359,False,12011735,1508889600,old songs ,52,45,17,1,54,359
1360,False,29612805,1507766400,pg,121,107,20,1,132,360
1361,False,18559219,1477612800,Breezeblocks,74,63,53,1,79,361
1362,False,51374372,1508630400,Favorite Songs,163,114,79,1,236,362
1363,False,24867623,1505865600,Classic Rock,90,58,29,1,101,363
1364,False,10060589,1499472000,Pregame,41,37,16,1,46,364
1365,False,29409896,1460332800,Chill Rock,114,90,18,15,128,365
1366,False,2277105,1428278400,High,6,4,2,1,9,366
1367,False,28379452,1499817600,Guilty pleasure,85,56,45,1,118,367
1368,False,5702204,1507248000,Everyday,15,12,9,1,25,368
1369,False,17456909,1490400000,Salsa clasica,42,26,14,1,60,369
1370,False,8161116,1505520000,CHRISTMAS,33,27,7,2,44,370
1371,False,3675883,1496793600,quiet,15,14,4,1,15,371
1372,False,2478019,1381795200,TRIPPIn,8,7,2,1,10,372
1373,False,14549013,1507939200,happy,42,36,13,2,63,373
1374,False,28515226,1503705600,oldies,111,88,25,1,122,374
1375,False,19672852,1506816000,Chill,57,36,14,1,82,375
1376,False,20937145,1476662400,Studying,77,66,49,1,88,376
1377,False,4899854,1366502400,Classic,12,12,3,1,22,377
1378,False,15202639,1471564800,country,37,15,7,1,69,378
1379,False,22446377,1383696000,Autumnal ,75,55,11,7,99,379
1380,False,29808136,1502668800,Throwbacks ,103,67,23,3,134,380
1381,False,13338999,1402531200,Traveling,39,33,14,1,54,381
1382,False,3617477,1505347200,spin,14,13,5,2,14,382
1383,False,6189886,1505606400,country 2017,30,29,17,2,31,383
1384,False,10981819,1507593600,*** good stuff,43,37,18,2,46,384
1385,False,6849369,1421452800,LM,26,23,10,1,27,385
1386,False,5174542,1483833600,Chill,22,16,5,1,23,386
1387,False,1002971,1487376000,sad,4,3,3,1,5,387
1388,False,7214292,1366070400,Party time,28,24,4,1,29,388
1389,False,37004827,1509062400,mb,161,140,81,2,174,389
1390,False,7507260,1413590400,Samba,29,27,15,1,30,390
1391,False,12322081,1509148800,tears.,56,47,18,3,68,391
1392,False,20317291,1408838400,Go To,78,70,56,1,88,392
1393,False,15702225,1504483200,Friday afternoon...,49,33,16,1,72,393
1394,False,5667027,1497052800,songs that make me think of you ,21,20,2,1,23,394
1395,False,13079525,1463702400,Congratulations,57,45,12,1,61,395
1396,False,35191686,1420416000,Party,103,75,13,1,152,396
1397,False,4790006,1468281600,Random,17,12,7,1,22,397
1398,False,4724058,1409616000,Comedy,12,10,6,1,16,398
1399,False,6903551,1481846400,RAVE,25,18,2,1,28,399
1400,False,8172580,1507161600,summer 2015,32,30,17,1,40,400
1401,False,35978286,1508284800,GET DOWN,162,133,49,4,170,401
1402,False,44224023,1481846400,JAZZ,99,94,5,1,129,402
1403,False,47796786,1508198400,Hype,167,119,70,4,210,403
1404,False,14809281,1504137600,⚡️,26,17,3,1,73,404
1405,False,49840293,1509235200,in my feels,168,94,93,1,214,405
1406,False,57817131,1484870400,90's,130,73,16,2,228,406
1407,False,11463791,1430179200,Piano Music,9,3,5,1,51,407
1408,False,2161944,1348704000,workout mix,9,8,6,1,9,408
1409,False,8890863,1508284800,90s hip hop,28,22,8,1,33,409
1410,False,21653950,1492473600,Metal,17,10,4,1,87,410
1411,False,37973952,1476662400,ashley,135,104,80,1,169,411
1412,False,40797603,1488499200,Country,107,69,22,2,189,412
1413,True,5345965,1459814400,Sweat.It.Out.,22,21,13,1,22,413
1414,False,3623844,1458864000,early 2000's,15,10,2,1,17,414
1415,False,2473737,1417392000,Get pumped ,9,6,5,1,12,415
1416,False,9971391,1508025600,West Coast Swing,42,29,3,1,44,416
1417,False,4516482,1491436800,Rock,8,6,4,1,17,417
1418,True,4042078,1435104000,june,8,8,9,1,18,418
1419,False,31247117,1504137600,Roadtrip,110,87,25,1,121,419
1420,False,24692333,1506902400,Smooth,35,23,29,1,109,420
1421,False,5759204,1491436800,1967,21,20,2,1,23,421
1422,False,13301408,1381104000,Old School,47,28,3,1,55,422
1423,False,3872886,1454889600,New,11,7,2,1,18,423
1424,False,35954911,1448236800,WORSHIP,89,62,32,1,122,424
1425,False,2339579,1507593600,Phone,10,7,3,1,10,425
1426,False,20413157,1509148800,yo,69,59,19,3,90,426
1427,False,25137572,1503705600,PT,100,81,4,4,113,427
1428,False,24126961,1473379200,car rides,88,72,8,1,111,428
1429,False,9498986,1428019200,Music.,36,33,19,7,41,429
1430,False,5703259,1481587200,Rent,2,11,2,1,28,430
1431,False,22270488,1488240000,Feels,86,74,3,1,94,431
1432,False,21216501,1504742400,goldie,80,74,51,1,84,432
1433,False,7444505,1492387200,Sad songs,25,21,9,1,29,433
1434,False,24165285,1448668800,DIEGO$,67,39,6,1,100,434
1435,False,10914764,1420070400,New years,35,28,3,1,44,435
1436,False,38166653,1505001600,Driving,72,34,50,2,151,436
1437,False,44540531,1473984000,April,157,131,62,1,199,437
1438,False,23006426,1509148800,OD,84,73,55,1,92,438
1439,False,42572851,1438128000,housewarming,116,77,8,2,174,439
1440,False,5700465,1472947200,car,21,19,2,1,24,440
1441,False,49593533,1462665600,chill out,176,141,46,4,203,441
1442,False,48662391,1377561600,rap mix,151,87,63,4,195,442
1443,False,10588977,1497484800,Kickin it,38,36,19,2,41,443
1444,False,2662059,1451865600,Chill Out,9,6,6,1,12,444
1445,False,5948451,1425772800,90s baby,21,16,5,1,24,445
1446,False,9061700,1508544000,Oldies,40,36,13,1,42,446
1447,False,35055308,1409616000,Classical,39,49,4,1,166,447
1448,False,5695510,1509408000,My favorites,24,23,15,1,26,448
1449,False,3853134,1463961600,Hyphy,15,13,6,1,16,449
1450,False,15955232,1506729600,Pump up songs,56,41,17,2,74,450
1451,False,5792425,1467504000,Beautiful Things,21,19,7,1,22,451
1452,False,16804240,1506211200,dance,71,59,20,2,77,452
1453,False,37834259,1506816000,my heart,124,108,74,1,159,453
1454,False,35784342,1509321600,issa playlist,82,36,24,1,159,454
1455,False,10313789,1508112000,Party,42,40,17,1,45,455
1456,False,51403555,1508630400,Country,139,87,97,1,240,456
1457,False,14153692,1442275200,roma,58,52,8,3,63,457
1458,False,20724857,1485388800,Intro,81,71,61,1,89,458
1459,True,24677599,1506470400,Dusk,87,78,87,2,102,459
1460,False,22939246,1509235200,slow,89,64,26,3,95,460
1461,False,4381406,1497312000,BUST A MOVE,18,18,3,2,18,461
1462,False,11622691,1504051200,Current jams,42,33,12,2,51,462
1463,False,5905301,1507680000,Fallout,27,19,5,1,32,463
1464,False,2847637,1485734400,2017,13,13,7,1,13,464
1465,False,23574237,1508544000,Punk,69,20,9,2,140,465
1466,False,5557362,1473811200,Homework,17,14,7,1,26,466
1467,False,36302317,1495584000,000,16,17,3,1,130,467
1468,False,33311177,1502755200,Good Times,117,104,69,4,140,468
1469,False,13101094,1509148800,new stuff,20,12,8,1,62,469
1470,False,33179507,1448928000,It's Christmas Time!,66,70,36,1,173,470
1471,False,32270515,1499126400,AA,102,83,22,1,142,471
1472,False,32037134,1505952000,Chill Sesh,68,26,28,1,139,472
1473,False,12585762,1495670400,SPRANG,41,29,29,1,51,473
1474,False,4029486,1451520000,Greatest Hits,7,3,4,1,24,474
1475,False,39994234,1506556800,elevator music,144,111,113,1,175,475
1476,False,18122170,1505088000,YOU,67,65,10,1,78,476
1477,False,2417457,1393113600,Reggaeton,12,12,2,1,12,477
1478,False,13092323,1504656000,Long Car Rides,52,48,13,1,60,478
1479,False,11477824,1476403200,Country favorites,38,26,17,1,51,479
1480,False,22352013,1450915200,Chill Out Music,78,50,27,1,99,480
1481,False,5323927,1461801600,Good songs,17,11,6,1,22,481
1482,False,1562705,1434240000,hip hop,6,6,4,2,6,482
1483,False,53978628,1508371200,vibes,131,69,9,1,241,483
1484,False,4499260,1482019200,INDY,20,18,3,1,21,484
1485,False,14488430,1383004800,90's,53,52,2,1,57,485
1486,False,3837468,1498089600,ODESZA,5,3,4,1,17,486
1487,False,9044857,1506556800,Good stuff,40,34,25,1,41,487
1488,False,6544676,1479081600,CHRISTMAS MUSIC,36,33,3,1,36,488
1489,False,12956659,1488672000,Isis,42,35,3,1,59,489
1490,False,3329570,1495670400,My baby,9,9,5,1,15,490
1491,False,49468947,1504137600,Melting Pot,183,156,129,2,218,491
1492,False,10072445,1461801600,Eminem ,15,5,2,1,34,492
1493,False,16276487,1506038400,Zombies,44,36,17,1,58,493
1494,False,6234350,1478390400,Mega Chill,27,23,6,1,27,494
1495,False,3886228,1483401600,OOOUUU,16,15,6,1,18,495
1496,False,4431454,1500508800,songs to sing in the shower,20,20,6,1,20,496
1497,False,4708341,1505260800,Narcos,23,24,3,1,25,497
1498,False,16323263,1382140800,modern rock,41,20,7,1,71,498
1499,False,20264434,1490400000,Wedding Dance Party,78,69,6,1,87,499
1500,False,6483456,1501113600,oldies,26,24,3,1,28,500
1501,False,6138290,1496793600,regaton ,19,14,6,1,28,501
1502,False,11001091,1496620800,tbd,45,43,24,1,52,502
1503,False,4395793,1505260800,Instrumental,18,16,10,2,25,503
1504,False,43925879,1509321600,Old School ,132,92,30,1,158,504
1505,False,13046807,1496966400,joSe :),40,30,6,1,54,505
1506,False,15632980,1502323200,💃🏽,45,22,5,1,71,506
1507,False,8142362,1491091200,Feels,19,13,9,1,32,507
1508,False,5568007,1503964800,favs rn,26,22,21,2,26,508
1509,False,21298674,1509408000,Chill Songs,73,55,56,3,85,509
1510,False,8397487,1509148800,feels,20,16,2,1,36,510
1511,False,7117095,1481500800,😻😻,22,20,14,3,32,511
1512,False,8130764,1508716800,Somber,31,26,10,1,33,512
1513,False,9155649,1508112000,Sunrise,45,36,7,1,46,513
1514,True,7108879,1508803200,Mix Tape,26,17,4,1,31,514
1515,False,7708849,1490745600,FNAF,24,12,11,2,36,515
1516,False,48588746,1509062400,smooth jams,171,140,41,13,188,516
1517,False,11305008,1401408000,Best EDM,44,38,14,1,44,517
1518,False,4044572,1483660800,Worship,13,12,3,1,14,518
1519,False,12628932,1456790400,hitS,53,50,3,2,55,519
1520,False,6739650,1507593600,😭😭,27,26,2,1,29,520
1521,False,27364349,1506643200,music,108,85,45,1,127,521
1522,False,4535591,1507161600,Upbeat Songs ,21,19,3,1,21,522
1523,False,36820002,1507939200,HOOD,107,77,72,2,152,523
1524,False,11118596,1475712000,poop,30,14,2,1,64,524
1525,False,28666216,1491436800,Tejano,67,25,14,1,139,525
1526,False,28492715,1484438400,Cinco De Mayo,118,96,33,6,127,526
1527,False,13221839,1459123200,Tripping,45,32,15,3,49,527
1528,False,25752229,1509148800,New School,88,42,20,1,137,528
1529,False,8740289,1507939200,now,34,32,21,2,36,529
1530,False,10931073,1508457600,Electronic Music,42,23,15,1,51,530
1531,False,1543972,1394496000,2000's ,6,6,5,1,6,531
1532,False,36226179,1491264000,Sleep,104,78,52,2,146,532
1533,False,7660529,1483660800,mix,9,3,3,1,34,533
1534,False,3337982,1443657600,New Music,7,4,3,1,13,534
1535,False,12714068,1359244800,halcyon,11,3,5,4,46,535
1536,False,6307309,1466467200,Wedding Cocktail Hour,22,21,2,1,25,536
1537,False,8004959,1498608000,chill  ,30,20,3,1,36,537
1538,False,6152042,1487548800,february '17,25,26,10,2,28,538
1539,False,6360096,1373932800,July 2013,28,28,12,17,28,539
1540,False,12236130,1508889600,Musica en español,46,31,28,1,52,540
1541,False,7853935,1505088000,SpRiNg BrEaK,28,25,6,1,33,541
1542,False,16232654,1505520000,vibin',63,51,8,1,68,542
1543,False,23420250,1439078400,Rock,74,66,22,1,87,543
1544,False,16052704,1509408000,vibes,74,72,43,1,77,544
1545,False,6134043,1501027200,Tropical,7,9,8,1,28,545
1546,False,11605181,1503014400,pregame,45,36,2,1,50,546
1547,False,7144512,1446595200,whatever,25,22,4,2,28,547
1548,False,4917985,1492732800,Mix Tape,18,16,6,1,19,548
1549,False,9943008,1505952000,Thug,35,25,18,1,41,549
1550,False,7021790,1478822400,Winter,32,29,14,1,34,550
1551,False,8010074,1466467200,Sleep~,27,21,9,1,33,551
1552,False,14999951,1509062400,Country,54,27,9,1,70,552
1553,False,51960956,1492560000,Reggae,106,54,21,2,215,553
1554,False,34293733,1479600000,Vibin,78,51,11,1,149,554
1555,False,12126027,1492473600,older songs,55,46,31,1,55,555
1556,False,12485588,1467849600,Crossfit,44,32,13,2,52,556
1557,False,16177296,1508803200,Work,68,59,14,1,70,557
1558,False,11207126,1494028800,Black,36,27,19,1,47,558
1559,False,54172588,1494547200,💛💛,194,133,48,1,238,559
1560,False,40357199,1507075200,Summer Party,159,117,54,4,178,560
1561,False,11172502,1370908800,chillen,36,27,24,1,45,561
1562,False,20561260,1506556800,Country summer,76,38,23,3,97,562
1563,False,3111368,1486425600,Top Hits,12,12,6,2,14,563
1564,False,2708554,1507766400,cheese,9,6,5,1,18,564
1565,False,31188684,1500508800,Country,110,73,31,2,138,565
1566,False,3268105,1507766400,Wedding,15,14,2,1,16,566
1567,False,11137339,1407888000,14,41,35,3,3,50,567
1568,False,4301677,1428364800,NICOLE,3,3,2,1,15,568
1569,False,5571550,1502064000,Relaxing Music,20,19,11,1,22,569
1570,False,4908101,1509148800,run,22,22,18,1,23,570
1571,False,3988434,1380499200,Disney!,14,15,2,1,19,571
1572,False,40128864,1475971200,bounce,144,115,29,3,177,572
1573,False,18296820,1506384000,Calming Music,50,24,12,2,81,573
1574,False,3835740,1446249600,kayla,16,15,3,2,18,574
1575,False,10530173,1419120000,Party mix,40,31,3,1,45,575
1576,False,7021475,1508803200,wake up,31,24,5,1,33,576
1577,False,7768668,1492387200,sound,26,21,6,1,31,577
1578,False,5712179,1474848000,sad,13,6,3,1,24,578
1579,False,6441285,1467244800,Mya,25,24,2,2,27,579
1580,False,12819026,1487462400,rock,45,36,4,1,48,580
1581,False,18255875,1471996800,main playlist,59,44,40,3,82,581
1582,False,9647235,1506988800,doo wop,62,62,24,1,63,582
1583,False,14688453,1505779200,nite,37,23,28,1,60,583
1584,False,48057518,1507161600,Main,161,113,70,1,192,584
1585,False,43243567,1499126400,🖕🏻,166,128,2,1,191,585
1586,False,48386406,1507507200,Wandering,151,120,84,3,205,586
1587,False,2061707,1508976000,Current,9,9,11,1,10,587
1588,False,13467774,1498262400,Wedding Dance Music,57,51,7,2,58,588
1589,False,19112247,1509321600,rap,65,46,55,1,83,589
1590,False,12272944,1509321600,Vibin',46,34,23,1,54,590
1591,False,4685643,1491350400,dad songs,17,8,5,1,19,591
1592,False,39659165,1498694400,2015,90,70,68,3,154,592
1593,True,11959181,1439596800,PARTY PLAYLIST,47,44,14,1,50,593
1594,False,7454627,1378252800,bomb,29,18,5,3,31,594
1595,False,7380665,1495756800,spring '17,34,33,23,1,35,595
1596,False,13723702,1495756800,maY!,39,30,21,1,59,596
1597,False,13258547,1499644800,Baby Making,30,18,3,1,55,597
1598,False,8640760,1509148800,ale,37,32,24,1,40,598
1599,False,3629722,1468627200,Sunny Days,15,15,9,1,15,599
1600,False,33196793,1506384000,Stuff,132,94,56,1,149,600
1601,False,7986767,1415491200,Up,30,29,14,1,35,601
1602,False,9442946,1486512000,Happy Happy Happy,40,36,22,1,44,602
1603,False,18769628,1488931200,Don't,70,63,13,1,82,603
1604,False,5148619,1398384000,Lent,22,19,19,1,23,604
1605,False,20859978,1496188800,turn up,66,45,24,3,97,605
1606,False,23694980,1478390400,Country,81,35,12,1,114,606
1607,False,30633014,1489968000,Songs I Like,110,94,95,3,124,607
1608,False,22443152,1431388800,Spring 2015,74,67,35,2,99,608
1609,False,16008992,1377820800,classic rock,64,54,6,1,68,609
1610,False,14049210,1483660800,70/80,49,28,2,1,54,610
1611,False,36233599,1424822400,Oldies,110,71,13,1,147,611
1612,False,17784074,1505692800,summer 17,68,60,9,1,81,612
1613,False,9861751,1401321600,Wedding Songs,43,35,5,1,43,613
1614,False,14907387,1498694400,indie rock ,45,38,36,1,62,614
1615,False,8748346,1505692800,Sierreño,16,9,7,3,43,615
1616,False,32741859,1483142400,study,111,87,7,4,136,616
1617,False,11747290,1418342400,Random,41,26,13,1,50,617
1618,False,9361587,1448582400,Christmastime,9,6,9,1,50,618
1619,False,5342656,1503273600,random songs,19,16,5,1,23,619
1620,False,4427301,1494720000,party,19,19,10,1,20,620
1621,False,23742634,1509408000,workout,69,50,38,1,101,621
1622,False,7360004,1504483200,mine,29,25,13,1,32,622
1623,False,13430043,1505347200,take me back,50,44,6,2,53,623
1624,False,2581672,1427155200,ROAR,4,3,3,1,14,624
1625,False,21621494,1509235200,old,83,58,31,1,90,625
1626,False,26324743,1508198400,teenage angst,72,53,54,3,120,626
1627,False,13968820,1508976000,Wave,52,44,33,1,58,627
1628,False,4959544,1462838400,Mixtape,20,20,10,1,21,628
1629,False,4904070,1506643200,80s,18,16,4,1,20,629
1630,False,13661915,1509408000,//new,56,51,3,1,62,630
1631,False,17638514,1429747200,house,56,38,25,1,61,631
1632,False,13525669,1461542400,ol skool,45,26,6,1,51,632
1633,False,40718107,1509321600,music,107,65,98,2,194,633
1634,False,13777908,1508025600,ROCK🎸,51,41,26,3,56,634
1635,False,20315610,1507939200,Workout,78,62,44,2,87,635
1636,False,17115146,1508889600,go-to,74,69,48,3,78,636
1637,False,53561016,1495152000,Classic,187,122,84,6,205,637
1638,False,8484680,1386201600,Various Artists – Majestic Casual - Chapter I,24,31,2,1,31,638
1639,False,10811435,1447545600,Grind,23,16,14,3,42,639
1640,False,8442162,1507680000,America,34,24,9,1,38,640
1641,False,2199492,1435363200,sleep,8,8,2,1,8,641
1642,False,23171508,1506643200,rap,80,58,43,1,104,642
1643,False,27948831,1471996800,VACATION,98,79,8,1,120,643
1644,False,5999255,1419465600,christmas,29,30,2,1,32,644
1645,False,7787927,1366416000,Dubstep,28,25,17,2,29,645
1646,False,3920384,1500076800,Pop,18,17,5,1,18,646
1647,False,37436319,1469232000,Gym,141,115,80,2,155,647
1648,False,32272406,1455235200,Mia,114,87,23,8,134,648
1649,False,26106219,1508803200,Musica,70,45,8,1,110,649
1650,False,9501803,1390694400,Australia Day,40,39,3,2,41,650
1651,False,10661944,1502150400,Slay,38,25,18,1,46,651
1652,False,9750954,1508976000,II,36,32,19,1,40,652
1653,False,4042536,1505520000,Arab,5,3,5,1,10,653
1654,False,10709181,1496361600,Take Me Back,43,36,10,5,44,654
1655,False,9090977,1480723200,Christmas Time,34,31,10,2,50,655
1656,False,21698803,1498953600,feel good,89,63,10,1,103,656
1657,False,26763493,1487721600,😈😈😈,103,76,52,8,124,657
1658,False,17015069,1509148800,Rock,53,40,21,1,64,658
1659,False,34378400,1491350400,Lifting ,126,106,24,1,164,659
1660,False,19777780,1442707200,Panda,53,25,3,2,91,660
1661,False,13099768,1498521600,Car Party,55,42,14,1,58,661
1662,False,49666604,1503446400,discovered,178,175,94,5,183,662
1663,False,12167420,1486339200,2000s hits,46,36,3,1,53,663
1664,False,4274978,1494115200,Workout,16,14,6,3,17,664
1665,False,12627140,1505606400,recommendations !! ,54,50,16,2,61,665
1666,False,7611809,1503273600,eclipse,28,27,4,1,30,666
1667,False,24668922,1388448000,classical,28,19,5,1,60,667
1668,False,4120084,1455926400,Feel Good,19,17,5,1,19,668
1669,False,12330426,1504656000,summer 2k17,57,54,23,2,59,669
1670,False,11507643,1491955200,cake ,41,29,7,1,47,670
1671,False,12802098,1506038400,lean,9,3,5,2,62,671
1672,False,18320544,1443916800,Chill,56,43,22,1,74,672
1673,False,34939410,1508889600,Say You Won't Let Go,120,88,50,9,156,673
1674,False,7211102,1506470400,Deep Thoughts,16,8,5,1,29,674
1675,False,1009640,1507420800,Dinner Party,6,5,5,1,6,675
1676,False,26815535,1420156800,Clubbin,91,65,51,1,107,676
1677,False,13221058,1489968000,For You,45,34,12,1,52,677
1678,False,2962703,1456099200,tb,6,5,6,1,13,678
1679,False,12591911,1500163200,Blues,37,23,11,1,44,679
1680,False,54799152,1507852800,Country Favorites,106,48,9,3,235,680
1681,False,3881116,1386633600,Work,15,11,2,1,16,681
1682,False,19352924,1470528000,twenty sixteen,56,53,22,1,89,682
1683,False,43502622,1509148800,Life ,150,90,23,1,185,683
1684,False,7051357,1500595200,Waltz,23,11,2,1,39,684
1685,False,2702997,1480982400,uhhhh,7,3,2,1,11,685
1686,False,9534014,1442448000,Throwback,4,3,2,1,43,686
1687,False,27764324,1502323200,Cinderella,108,83,13,1,121,687
1688,False,12739933,1450051200,😍😍😍,30,13,8,1,55,688
1689,False,49939410,1495929600,My Musics,201,155,6,1,235,689
1690,False,11414196,1487116800,Dark Side,48,46,8,1,52,690
1691,False,27828112,1503014400,Club,82,52,40,1,117,691
1692,False,4284245,1450051200,december,19,19,6,1,19,692
1693,False,15706786,1508630400,chill time,64,51,24,2,74,693
1694,False,48786515,1509321600,PARTY ,140,80,48,1,190,694
1695,False,4444821,1415577600,three,17,19,4,1,20,695
1696,False,7086556,1457136000,Alternativo ,26,18,21,1,32,696
1697,False,19365645,1508889600,Partay,77,62,28,1,89,697
1698,False,3627449,1500940800,rock songs,11,10,3,2,14,698
1699,False,41477384,1506556800,Lulu,150,133,83,2,183,699
1700,False,17319215,1504915200,Amy,57,41,19,1,72,700
1701,False,10178516,1490918400,Old songs ,37,28,15,1,38,701
1702,True,4597865,1405987200,Wedding Cocktail Hour,21,19,2,1,23,702
1703,False,45821977,1449187200,ALT,180,172,63,1,198,703
1704,False,55454339,1498348800,Drake,96,48,46,1,220,704
1705,False,5604771,1481068800,Wedding,22,17,15,1,23,705
1706,False,1008292,1494374400,MY FAV,5,5,2,1,5,706
1707,False,2186968,1455667200,party,10,9,4,1,10,707
1708,False,9395168,1463011200,pop,42,38,15,3,43,708
1709,False,5311158,1488412800,winter,24,23,22,1,24,709
1710,False,1782858,1479600000,my favorite songs,4,3,3,2,8,710
1711,True,2636272,1509062400,yoga,9,9,3,1,9,711
1712,False,34147242,1504742400,classic,113,87,50,1,122,712
1713,False,19341106,1433635200,Cody,53,30,21,1,83,713
1714,False,12212703,1485043200,raw,37,30,12,2,55,714
1715,False,14771305,1499385600,Band Music,29,25,10,3,44,715
1716,False,7487981,1508803200,Rave,34,31,10,1,35,716
1717,False,13118525,1506643200,Throwbacks,55,46,3,1,56,717
1718,False,5718853,1494460800,Swing,11,6,3,1,24,718
1719,False,8941719,1465862400,CARDIO,9,7,2,1,88,719
1720,False,11999709,1340150400,PARTY 1,46,41,3,2,51,720
1721,False,9229731,1492560000,throwback,35,25,8,1,40,721
1722,False,15947956,1507420800,running,65,56,48,1,68,722
1723,False,4595425,1499126400,Wet Dreamz,17,14,5,1,19,723
1724,False,24839332,1503964800,roadtrip 🚗,83,65,2,1,106,724
1725,False,7336109,1509235200,Feels,21,8,7,2,33,725
1726,False,6167484,1492473600,dubstep,22,20,14,1,23,726
1727,False,14441367,1502064000,Rock en español ,49,38,21,1,56,727
1728,False,9932312,1434758400,summer country,42,31,8,2,48,728
1729,False,23456397,1430352000,Pop,97,77,37,1,104,729
1730,False,28331164,1509321600,lit,103,91,50,1,133,730
1731,False,28277577,1482192000,Best of 2016,75,70,20,1,104,731
1732,False,3024234,1508630400,country,11,9,7,1,14,732
1733,False,21415521,1448928000,rap,65,41,46,3,91,733
1734,False,28437764,1506384000,2000s r&b,100,62,4,1,117,734
1735,False,11397414,1480550400,my songs ,39,35,20,1,46,735
1736,False,6671217,1438732800,Not Rap,22,19,3,1,28,736
1737,False,7650968,1509062400,fuego,29,26,17,1,35,737
1738,False,3790756,1442361600,spanish ,10,6,10,1,15,738
1739,False,10523041,1435190400,Best,39,35,11,3,42,739
1740,False,49344651,1509062400,will,137,72,18,3,195,740
1741,False,8268004,1484697600,Chill,20,7,2,2,40,741
1742,False,5964742,1481155200,Holiday Party,17,16,5,1,31,742
1743,False,57648694,1509148800,New ish,168,103,131,1,245,743
1744,False,17577615,1508630400,Running,71,57,26,1,75,744
1745,False,12585034,1371254400,Mad Men,68,64,4,1,70,745
1746,False,5825144,1507766400,EBM,15,12,12,1,21,746
1747,False,18601789,1507420800,2000s,74,61,11,1,79,747
1748,False,14585036,1500422400,Disney,29,66,8,1,85,748
1749,False,9527681,1383696000,Buena Vista Social Club,4,4,2,1,36,749
1750,False,7288529,1467072000,Summer 2016,24,19,4,2,33,750
1751,False,34151580,1456185600,xmas party,136,115,51,2,150,751
1752,False,31521556,1508284800,for you,89,62,3,1,138,752
1753,False,5925277,1448928000,Luke,26,26,2,1,26,753
1754,False,20780240,1509235200,L O V E ,67,51,19,1,88,754
1755,False,11396880,1494201600,Summer Country,38,24,7,1,50,755
1756,False,4459168,1499040000,kitchen,18,15,10,1,18,756
1757,False,3359795,1410220800,Yeah,15,12,12,1,16,757
1758,False,8001919,1494115200,Britney,32,32,2,1,35,758
1759,False,6379515,1476921600,ghetto,22,20,10,1,28,759
1760,False,24626349,1503273600,HARDCORE WORKOUT,82,58,27,1,110,760
1761,False,8527771,1487808000,#mood,18,15,9,2,39,761
1762,False,12776721,1506816000,Gospel Mix,33,20,17,1,45,762
1763,False,8428187,1462060800,Turnt,31,24,11,1,36,763
1764,False,4471587,1509062400,GOOD MUSIC ,17,15,2,1,18,764
1765,False,15112167,1499040000,Tangled,37,59,15,1038,81,765
1766,False,19218683,1508889600,music,64,47,19,1,85,766
1767,False,37324571,1509062400,The Mix,72,42,32,1,149,767
1768,False,18923675,1370217600,Fun,21,14,15,1,73,768
1769,False,34553175,1497830400,Elliot,138,123,67,1,157,769
1770,False,14712101,1469750400,summer 2016,66,54,26,1,67,770
1771,False,2047905,1483315200,Classical favorites,4,4,3,1,6,771
1772,False,3861715,1412640000,no,17,16,3,1,20,772
1773,False,29527994,1498867200,4th of july,114,80,4,1,126,773
1774,False,3576468,1370995200,Sugar,11,10,2,1,16,774
1775,False,5567327,1419724800,vibin,23,21,12,2,24,775
1776,False,8111527,1451952000,ha,15,9,3,1,35,776
1777,False,4151649,1482364800,christmas,17,15,4,1,19,777
1778,False,3718999,1508544000,electro,13,13,2,1,16,778
1779,False,20563322,1496361600,00s,62,46,9,1,85,779
1780,False,5516260,1452643200,Rage,22,15,3,1,23,780
1781,False,31118595,1487548800,New jams,11,5,2,1,121,781
1782,False,54713205,1486425600,Main Playlist,194,134,95,1,235,782
1783,False,3368165,1450915200,Christmas,11,10,3,1,17,783
1784,False,2394320,1485561600,Cruising,10,10,6,2,10,784
1785,False,13069216,1496534400,Girl Power,51,44,5,2,55,785
1786,False,14198994,1504915200,Summer 2016,51,46,31,1,59,786
1787,False,1805998,1452556800,Baes,7,7,2,1,7,787
1788,False,7948938,1486252800,ATL,23,13,2,1,30,788
1789,False,8070680,1441065600,Soulful  ,23,17,2,1,29,789
1790,False,4241859,1507766400,😴😴,20,17,10,3,20,790
1791,False,10750810,1476748800,Country,29,14,3,1,48,791
1792,False,2275342,1407196800,Pitch Perfect,3,9,2,1,16,792
1793,False,21382504,1503187200,feels,83,67,31,4,90,793
1794,True,5892847,1446422400,siesta,17,10,5,2,28,794
1795,False,1914114,1491177600,Shape of You,9,9,2,2,9,795
